url,hotel_name,location,num_review,score
https://www.tripadvisor.com/Hotel_Review-g672292-d1593115-Reviews-Turtle_Bay_Inn_Parador-La_Parguera_Lajas_Puerto_Rico.html,Turtle Bay Inn - Parador,"Calle 6 # 153, La Parguera, Lajas 00667 Puerto Rico",585.0,4.5
https://www.tripadvisor.com/Hotel_Review-g147249-d152010-Reviews-Boardwalk_Boutique_Hotel_Aruba-Palm_Eagle_Beach_Aruba.html,Boardwalk Boutique Hotel Aruba,"Bakval 20, Palm - Eagle Beach Aruba",854.0,5.0
https://www.tripadvisor.com/Hotel_Review-g58674-d542949-Reviews-Best_Western_Premier_Pasco_Inn_Suites-Pasco_Tri_Cities_Washington.html,Best Western Premier Pasco Inn & Suites,"2811 N 20th Ave, Pasco, WA 99301",882.0,5.0
https://www.tripadvisor.com/Hotel_Review-g33388-d10065561-Reviews-Halcyon_a_hotel_in_Cherry_Creek-Denver_Colorado.html,"Halcyon, a hotel in Cherry Creek","245 Columbine Street Cherry Creek, Denver, CO 80206",1.0,4.5
https://www.tripadvisor.com/Hotel_Review-g150810-d17497833-Reviews-Lotus_Beach_Hotel-Isla_Mujeres_Yucatan_Peninsula.html,Lotus Beach Hotel,"Calle Zazil Ha # 118, Isla Mujeres 77400 Mexico",140.0,5.0
https://www.tripadvisor.com/Hotel_Review-g48067-d93805-Reviews-Holiday_Inn_Suites_Syracuse_Airport_Liverpool_an_IHG_Hotel-Liverpool_Salina_Finger_Lakes_.html,"Holiday Inn & Suites Syracuse Airport - Liverpool, an IHG Hotel","400 7th North St, Liverpool, Salina, NY 13088",2.0,4.5
https://www.tripadvisor.com/Hotel_Review-g29527-d126289-Reviews-Union_Street_Inn-Nantucket_Massachusetts.html,Union Street Inn,"7 Union St, Nantucket, MA 02554-3844",628.0,5.0
https://www.tripadvisor.com/Hotel_Review-g41660-d77800-Reviews-Harbor_Light_Inn-Marblehead_Massachusetts.html,Harbor Light Inn,"58 Washington Street, Marblehead, MA 01945-3553",672.0,4.5
https://www.tripadvisor.com/Hotel_Review-g2620699-d7621103-Reviews-Sun_Dek_Beach_House-Ocean_Ridge_Florida.html,Sun Dek Beach House,"6666 N Ocean Blvd, Ocean Ridge, FL 33435-3318",385.0,5.0
https://www.tripadvisor.com/Hotel_Review-g52728-d18187889-Reviews-Home2_Suites_by_Hilton_Glen_Mills_Chadds_Ford-Glen_Mills_Pennsylvania.html,Home2 Suites by Hilton Glen Mills Chadds Ford,"75 Applied Bank Blvd, Glen Mills, PA 19342",206.0,5.0
https://www.tripadvisor.com/Hotel_Review-g1202648-d12591846-Reviews-Hotel_Suites_Oasis_Bacalar-Bacalar_Yucatan_Peninsula.html,Hotel & Suites Oasis Bacalar,"Avenida 3, esquina calle 26 3rd Avenue, corner 26th street., Bacalar 77930 Mexico",410.0,5.0
https://www.tripadvisor.com/Hotel_Review-g43833-d114812-Reviews-Fairview_Inn-Jackson_Mississippi.html,Fairview Inn,"734 Fairview St, Jackson, MS 39202-1624",427.0,4.5
https://www.tripadvisor.com/Hotel_Review-g60713-d112307-Reviews-Hotel_Emblem_San_Francisco-San_Francisco_California.html,Hotel Emblem San Francisco,"562 Sutter St, San Francisco, CA 94102-1102",949.0,5.0
https://www.tripadvisor.com/Hotel_Review-g499418-d633726-Reviews-Hotel_Valle_de_Mexico_Toreo-Naucalpan_Central_Mexico_and_Gulf_Coast.html,Hotel Valle de Mexico Toreo,"Avenida Primero de Mayo 15 Col. San Andrés Atoto, Naucalpan 53550 Mexico",448.0,4.5
https://www.tripadvisor.com/Hotel_Review-g60763-d10679074-Reviews-Luma_Hotel_Time_Square-New_York_City_New_York.html,Luma Hotel Time Square,"120 W 41st St, New York City, NY 10036-7315",2.0,5.0
https://www.tripadvisor.com/Hotel_Review-g33300-d1568776-Reviews-North_Block-Yountville_Napa_Valley_California.html,North Block,"6757 Washington St, Yountville, CA 94599-1311",650.0,5.0
https://www.tripadvisor.com/Hotel_Review-g1722406-d518475-Reviews-Compass_Point_Dive_Resort-East_End_Grand_Cayman_Cayman_Islands.html,Compass Point Dive Resort,"346 Austin Connoly Drive, East End KY1 1801 Grand Cayman",827.0,5.0
https://www.tripadvisor.com/Hotel_Review-g56003-d6563513-Reviews-Holiday_Inn_Houston_Downtown_an_IHG_Hotel-Houston_Texas.html,"Holiday Inn Houston Downtown, an IHG Hotel","1616 Main St, Houston, TX 77002-7520",666.0,4.5
https://www.tripadvisor.com/Hotel_Review-g57919-d8538089-Reviews-Comfort_Inn_Suites_Lynchburg_Airport_University_Area-Lynchburg_Virginia.html,Comfort Inn & Suites Lynchburg Airport - University Area,"15001 Wards Rd, Lynchburg, VA 24502-4879",793.0,5.0
https://www.tripadvisor.com/Hotel_Review-g60763-d23448880-Reviews-Motto_by_Hilton_New_York_City_Chelsea-New_York_City_New_York.html,Motto by Hilton New York City Chelsea,"113 West 24th Street, New York City, NY 10001",933.0,5.0
https://www.tripadvisor.com/Hotel_Review-g150813-d7855993-Reviews-Alaya_Tulum_by_Ahau_Collection-Tulum_Yucatan_Peninsula.html,Alaya Tulum by Ahau Collection,"Carr. Tulum-Boca Paila Km. 8. 3 Tulum Beach, Zona Costera, Tulum 77760 Mexico",954.0,5.0
https://www.tripadvisor.com/Hotel_Review-g60742-d23968319-Reviews-The_Restoration_Asheville-Asheville_North_Carolina.html,The Restoration Asheville,"68 Patton Ave, Asheville, NC 28801-3312",202.0,5.0
https://www.tripadvisor.com/Hotel_Review-g499453-d3963721-Reviews-Hotel_Posada_San_Juan-Valladolid_Yucatan_Peninsula.html,Hotel Posada San Juan,"Calle 40 x 49 Parque de San Juan, Valladolid 97780 Mexico",840.0,5.0
https://www.tripadvisor.com/Hotel_Review-g499427-d530456-Reviews-El_Santuario_Resort_Spa-Valle_de_Bravo_Central_Mexico_and_Gulf_Coast.html,El Santuario Resort & Spa,"Carretera a Colorines Km. 4.5, Valle de Bravo 51200 Mexico",1.0,4.5
https://www.tripadvisor.com/Hotel_Review-g32894-d79276-Reviews-Inn_at_the_Cove-Pismo_Beach_San_Luis_Obispo_County_California.html,Inn at the Cove,"2651 Price Street, Pismo Beach, CA 93449-2100",2.0,4.5
https://www.tripadvisor.com/Hotel_Review-g154976-d23954998-Reviews-Halifax_Tower_Hotel_Conference_Centre_Ascend_Hotel_Collection-Halifax_Halifax_Regiona.html,"Halifax Tower Hotel & Conference Centre, Ascend Hotel Collection","15 Lakelands Blvd, Halifax, Nova Scotia B3S 1G4 Canada",92.0,5.0
https://www.tripadvisor.com/Hotel_Review-g39604-d14980043-Reviews-Residence_Inn_Louisville_East_Oxmoor-Louisville_Kentucky.html,Residence Inn Louisville East/Oxmoor,"401 Bullitt Lane, Louisville, KY 40222",187.0,5.0
https://www.tripadvisor.com/Hotel_Review-g150798-d15036483-Reviews-Hilton_Guadalajara_Midtown-Guadalajara_Guadalajara_Metropolitan_Area.html,Hilton Guadalajara Midtown,"Ave. Adolfo Lopez Mateos 2405 300 Col. Italia Providencia, Guadalajara 44648 Mexico",701.0,4.5
https://www.tripadvisor.com/Hotel_Review-g499420-d20303136-Reviews-Hotel_Casa_Colorada-Patzcuaro_Central_Mexico_and_Gulf_Coast.html,Hotel Casa Colorada,"Calle Villa Tanganxhuan 54 Fraccionamiento Los Nogales, Patzcuaro 61608 Mexico",82.0,5.0
https://www.tripadvisor.com/Hotel_Review-g147367-d150082-Reviews-Caribbean_Club-Seven_Mile_Beach_Grand_Cayman_Cayman_Islands.html,Caribbean Club,"871 West Bay Road, Seven Mile Beach KY1-1200 Grand Cayman",788.0,5.0
https://www.tripadvisor.com/Hotel_Review-g47529-d292565-Reviews-Landmark_Inn-Cooperstown_Otsego_New_York.html,Landmark Inn,"64 Chestnut St, Cooperstown, Otsego, NY 13326-1114",586.0,5.0
https://www.tripadvisor.com/Hotel_Review-g34443-d4334111-Reviews-EB_Hotel_Miami_Airport-Miami_Springs_Florida.html,EB Hotel Miami Airport,"4299 NW 36th St, Miami Springs, FL 33166-7345",2.0,5.0
https://www.tripadvisor.com/Hotel_Review-g60982-d114031-Reviews-Outrigger_Waikiki_Beachcomber_Hotel-Honolulu_Oahu_Hawaii.html,Outrigger Waikiki Beachcomber Hotel,"2300 Kalakaua Avenue International Market Place, Honolulu, Oahu, HI 96815",892.0,4.5
https://www.tripadvisor.com/Hotel_Review-g58434-d324213-Reviews-The_Weinhard_Hotel-Dayton_Washington.html,The Weinhard Hotel,"235 E Main St, Dayton, WA 99328-1352",427.0,5.0
https://www.tripadvisor.com/Hotel_Review-g34230-d1145898-Reviews-Crowne_Plaza_Ft_Myers_Gulf_Coast_an_IHG_Hotel-Fort_Myers_Florida.html,"Crowne Plaza Ft. Myers Gulf Coast, an IHG Hotel","9931 Interstate Commerce Dr, Fort Myers, FL 33913-8262",715.0,4.5
https://www.tripadvisor.com/Hotel_Review-g37209-d12832077-Reviews-Ironworks_Hotel_Indy-Indianapolis_Indiana.html,Ironworks Hotel Indy,"2721 E 86th St, Indianapolis, IN 46240-2413",676.0,5.0
https://www.tripadvisor.com/Hotel_Review-g60811-d7171583-Reviews-The_Ivy_Hotel-Baltimore_Maryland.html,The Ivy Hotel,"205 E Biddle St, Baltimore, MD 21202-3941",420.0,5.0
https://www.tripadvisor.com/Hotel_Review-g60859-d15558966-Reviews-Hotel_Indigo_Madison_Downtown_an_IHG_hotel-Madison_Wisconsin.html,"Hotel Indigo Madison Downtown, an IHG hotel","901 E Washington Ave, Madison, WI 53703-2937",218.0,5.0
https://www.tripadvisor.com/Hotel_Review-g60993-d19102148-Reviews-The_Lytle_Park_Hotel_Autograph_Collection-Cincinnati_Ohio.html,"The Lytle Park Hotel, Autograph Collection","311 Pike St, Cincinnati, OH 45202-4213",178.0,5.0
https://www.tripadvisor.com/Hotel_Review-g46006-d21359053-Reviews-Belvada_Hotel-Tonopah_Nevada.html,Belvada Hotel,"101 S. Main Street, Tonopah, NV 89049",110.0,5.0
https://www.tripadvisor.com/Hotel_Review-g60827-d10728525-Reviews-Arlo_Williamsburg-Brooklyn_New_York.html,Arlo Williamsburg,"96 Wythe Ave, Brooklyn, NY 11249",1.0,4.5
https://www.tripadvisor.com/Hotel_Review-g552077-d633638-Reviews-PAL_MAR_Hotel_Tropical-San_Francisco_Pacific_Coast.html,PAL.MAR Hotel Tropical,"America Latina, 77, San Francisco 63729 Mexico",260.0,5.0
https://www.tripadvisor.com/Hotel_Review-g150813-d20099250-Reviews-Radhoo_Tulum-Tulum_Yucatan_Peninsula.html,Radhoo Tulum,"Carretera Tulum Boca Paila Km 8.7 Zona Hotelera, Tulum 77780 Mexico",269.0,5.0
https://www.tripadvisor.com/Hotel_Review-g154943-d23881204-Reviews-Paradox_Hotel_Vancouver-Vancouver_British_Columbia.html,Paradox Hotel Vancouver,"1161 Georgia St W, Vancouver, British Columbia V6E 0C6 Canada",274.0,5.0
https://www.tripadvisor.com/Hotel_Review-g150800-d10889471-Reviews-Courtyard_by_Marriott_Mexico_City_Vallejo-Mexico_City_Central_Mexico_and_Gulf_Coast.html,Courtyard by Marriott Mexico City Vallejo,"Eje Vial 1 Poniente (Calzada Vallejo) 1090 Eje Pte, 1, Sta Cruz de las Salinas, Mexico City 02300 Mexico",334.0,4.5
https://www.tripadvisor.com/Hotel_Review-g151932-d1011462-Reviews-Casa_Misha-San_Miguel_de_Allende_Central_Mexico_and_Gulf_Coast.html,Casa Misha,"Chiquitos #15 Centro, San Miguel de Allende 37700 Mexico",278.0,5.0
https://www.tripadvisor.com/Hotel_Review-g41499-d77649-Reviews-Chatham_Inn-Chatham_Cape_Cod_Massachusetts.html,Chatham Inn,"359 Main St, Chatham, MA 02633-2425",788.0,5.0
https://www.tripadvisor.com/Hotel_Review-g154945-d186084-Reviews-The_Magnolia_Hotel_And_Spa-Victoria_Victoria_Capital_Regional_District_Vancouver_Island.html,The Magnolia Hotel And Spa,"623 Courtney Street, Victoria, British Columbia V8W 1B8 Canada",4.0,5.0
https://www.tripadvisor.com/Hotel_Review-g147271-d151450-Reviews-Hotel_Roc_Presidente-Havana_Ciudad_de_la_Habana_Province_Cuba.html,Hotel Roc Presidente,"C/ Calzada 110 Esquina Avda de los Presidentes Plaza de la Revolución, La Habana, Cuba, Havana Cuba",1.0,4.0
https://www.tripadvisor.com/Hotel_Review-g150772-d591166-Reviews-Las_Cabanas_de_Loreto-Loreto_Baja_California.html,Las Cabanas de Loreto,"Oriente Jose Maria Morelos 109, Loreto 23880 Mexico",330.0,5.0
https://www.tripadvisor.com/Hotel_Review-g1207922-d3846900-Reviews-Mountain_View_Inn_Suites-Sundre_Alberta.html,Mountain View Inn & Suites,"706 Main Avenue E, Sundre, Alberta T0M 1X0 Canada",186.0,5.0
https://www.tripadvisor.com/Hotel_Review-g671490-d148197-Reviews-Carimar_Beach_Club-West_End_Village_Anguilla.html,Carimar Beach Club,"Meads Bay, West End Village AI2640 Anguilla",710.0,5.0
https://www.tripadvisor.com/Hotel_Review-g54258-d20020834-Reviews-Comfort_Suites_Greenville_Airport-Greenville_South_Carolina.html,Comfort Suites Greenville Airport,"1371 Garlington Rd, Greenville, SC 29615-5450",91.0,5.0
https://www.tripadvisor.com/Hotel_Review-g147367-d10065492-Reviews-Kimpton_Seafire_Resort_Spa-Seven_Mile_Beach_Grand_Cayman_Cayman_Islands.html,Kimpton Seafire Resort + Spa,"60 Tanager Way Seven Mile Beach, Seven Mile Beach KY1-1303 Grand Cayman",1.0,5.0
https://www.tripadvisor.com/Hotel_Review-g41540-d271645-Reviews-Sesuit_Harbor_House-East_Dennis_Dennis_Cape_Cod_Massachusetts.html,Sesuit Harbor House,"1421 Main Street, Route 6A PO Box 1503, East Dennis, Dennis, MA 02641",368.0,5.0
https://www.tripadvisor.com/Hotel_Review-g35805-d217498-Reviews-The_Gwen_a_Luxury_Collection_Hotel_Michigan_Avenue_Chicago-Chicago_Illinois.html,"The Gwen, a Luxury Collection Hotel, Michigan Avenue Chicago","521 North Rush Street, Chicago, IL 60611-3646",1.0,4.5
https://www.tripadvisor.com/Hotel_Review-g147367-d15517223-Reviews-Palm_Heights-Seven_Mile_Beach_Grand_Cayman_Cayman_Islands.html,Palm Heights,"747 West Bay Road, Seven Mile Beach KY1-1200 Grand Cayman",318.0,5.0
https://www.tripadvisor.com/Hotel_Review-g56463-d15005350-Reviews-Home2_Suites_by_Hilton_Plano_Legacy_West-Plano_Texas.html,Home2 Suites by Hilton Plano Legacy West,"6300 Tennyson Parkway, Plano, TX 75024",194.0,5.0
https://www.tripadvisor.com/Hotel_Review-g32143-d552711-Reviews-The_Inn_on_Pine-Calistoga_Napa_Valley_California.html,The Inn on Pine,"1202 Pine St, Calistoga, CA 94515-1736",806.0,4.5
https://www.tripadvisor.com/Hotel_Review-g39045-d19907045-Reviews-Homewood_Suites_by_Hilton_Salina_Downtown-Salina_Kansas.html,Homewood Suites by Hilton Salina Downtown,"115 E Mulberry St, Salina, KS 67401-3917",161.0,5.0
https://www.tripadvisor.com/Hotel_Review-g33252-d21297244-Reviews-Pendry_West_Hollywood-West_Hollywood_California.html,Pendry West Hollywood,"8430 W Sunset Blvd, West Hollywood, CA 90069-1910",398.0,5.0
https://www.tripadvisor.com/Hotel_Review-g34345-d21408966-Reviews-The_Capitana_Key_West-Key_West_Florida_Keys_Florida.html,The Capitana Key West,"2401 N Roosevelt BLVD, Key West, FL 33040",551.0,5.0
https://www.tripadvisor.com/Hotel_Review-g37626-d15530706-Reviews-SpringHill_Suites_Indianapolis_Westfield-Westfield_Hamilton_County_Indiana.html,SpringHill Suites Indianapolis Westfield,"19317 Westmore Ln, Westfield, IN 46074-9886",211.0,5.0
https://www.tripadvisor.com/Hotel_Review-g150800-d3464247-Reviews-Live_Aqua_Urban_Resort_Mexico-Mexico_City_Central_Mexico_and_Gulf_Coast.html,Live Aqua Urban Resort Mexico,"Calle Paseo de los Tamarindos No. 98 Col. Bosques de las Lomas, Mexico City 05120 Mexico",1.0,5.0
https://www.tripadvisor.com/Hotel_Review-g47242-d1162652-Reviews-Motel_Safari-Tucumcari_New_Mexico.html,Motel Safari,"722 E Route 66 Blvd, Tucumcari, NM 88401-3142",741.0,5.0
https://www.tripadvisor.com/Hotel_Review-g59535-d528288-Reviews-Morning_Glory_Inn-Slatyfork_West_Virginia.html,Morning Glory Inn,"71 Spring Road Route 219, Snowshoe, Slatyfork, WV 26291-0116",474.0,5.0
https://www.tripadvisor.com/Hotel_Review-g60742-d609515-Reviews-Holiday_Inn_Express_Suites_Asheville_Downtown_an_IHG_Hotel-Asheville_North_Carolina.html,"Holiday Inn Express & Suites Asheville Downtown, an IHG Hotel","42 Tunnel Rd, Asheville, NC 28805-1230",319.0,5.0
https://www.tripadvisor.com/Hotel_Review-g42224-d292843-Reviews-The_Harrington_Inn-Fremont_Newaygo_County_Michigan.html,The Harrington Inn,"1117 W Main St, Fremont, MI 49412-1476",350.0,5.0
https://www.tripadvisor.com/Hotel_Review-g1723175-d583624-Reviews-Les_Balcons_D_oyster_Pond-Oyster_Pond_Sint_Maarten_St_Martin_St_Maarten.html,Les Balcons D'oyster Pond,"15 Avenue du Lagon, Oyster Pond 97150 St Martin / St Maarten",390.0,5.0
https://www.tripadvisor.com/Hotel_Review-g29180-d87141-Reviews-Courtyard_by_Marriott_Miami_Aventura_Mall-Aventura_Florida.html,Courtyard by Marriott Miami Aventura Mall,"2825 NE 191st Street, Aventura, FL 33180",1.0,4.5
https://www.tripadvisor.com/Hotel_Review-g60742-d14143093-Reviews-Hampton_Inn_Suites_Asheville_Biltmore_Area-Asheville_North_Carolina.html,Hampton Inn & Suites Asheville Biltmore Area,"835 Brevard Road, Asheville, NC 28806",699.0,5.0
https://www.tripadvisor.com/Hotel_Review-g54171-d111475-Reviews-Wentworth_Mansion-Charleston_South_Carolina.html,Wentworth Mansion,"149 Wentworth Street, Charleston, SC 29401",1.0,5.0
https://www.tripadvisor.com/Hotel_Review-g58748-d114306-Reviews-Salish_Lodge_Spa-Snoqualmie_Washington.html,Salish Lodge & Spa,"6501 Railroad Ave SE, Snoqualmie, WA 98065-9687",3.0,4.5
https://www.tripadvisor.com/Hotel_Review-g60832-d1838613-Reviews-Glacier_Guides_Lodge-West_Glacier_Montana.html,Glacier Guides Lodge,"120 Highline Blvd 0.5 miles away from Glacier National Park, West Glacier, MT 59936",561.0,5.0
https://www.tripadvisor.com/Hotel_Review-g147383-d10253351-Reviews-Tropical_Hideaway_Boutique_Hotel_Suite_s_and_Villa_s-Bequia_St_Vincent_and_the_Grenad.html,"Tropical Hideaway Boutique Hotel, Suite's and Villa's","Bequia Estate Richmond, VC0400 Bequia",422.0,5.0
https://www.tripadvisor.com/Hotel_Review-g50087-d274486-Reviews-Coblentz_Country_Cabins_Berlin_Country_Cabins-Berlin_Ohio.html,Coblentz Country Cabins - Berlin Country Cabins,"5130 Somerset Drive Somerset Rd, Berlin, OH 44610",825.0,5.0
https://www.tripadvisor.com/Hotel_Review-g60859-d6845052-Reviews-Holiday_Inn_Express_Suites_Madison_Central_an_IHG_Hotel-Madison_Wisconsin.html,"Holiday Inn Express & Suites Madison Central, an IHG Hotel","610 John Nolen Dr, Madison, WI 53713-1420",467.0,5.0
https://www.tripadvisor.com/Hotel_Review-g49022-d12086383-Reviews-The_Ivey_s_Hotel-Charlotte_North_Carolina.html,The Ivey's Hotel,"127 N Tryon St, Charlotte, NC 28202-2180",1.0,5.0
https://www.tripadvisor.com/Hotel_Review-g30196-d17802264-Reviews-Hotel_ZaZa_Austin-Austin_Texas.html,Hotel ZaZa Austin,"400 Lavaca St, Austin, TX 78701",719.0,5.0
https://www.tripadvisor.com/Hotel_Review-g154948-d249944-Reviews-Sundial_Hotel-Whistler_British_Columbia.html,Sundial Hotel,"4340 Sundial Crescent, Whistler, British Columbia V8E 1G5 Canada",1.0,4.5
https://www.tripadvisor.com/Hotel_Review-g54171-d225044-Reviews-French_Quarter_Inn-Charleston_South_Carolina.html,French Quarter Inn,"166 Church St, Charleston, SC 29401-3125",4.0,5.0
https://www.tripadvisor.com/Hotel_Review-g152771-d20920913-Reviews-NaNa_Vida_Morelia-Morelia_Central_Mexico_and_Gulf_Coast.html,NaNa Vida Morelia,"Calle La Corregidora 332, Morelia 58000 Mexico",98.0,5.0
https://www.tripadvisor.com/Hotel_Review-g499143-d659689-Reviews-Earl_Grey_Lodge-Panorama_Kootenay_Rockies_British_Columbia.html,Earl Grey Lodge,"2069 Summit Drive, Panorama, British Columbia V0A 1T0 Canada",202.0,5.0
https://www.tripadvisor.com/Hotel_Review-g147310-d1436596-Reviews-The_Spanish_Court_Hotel-Kingston_Kingston_Parish_Jamaica.html,The Spanish Court Hotel,"1 St Lucia Avenue, Kingston Jamaica",1.0,4.5
https://www.tripadvisor.com/Hotel_Review-g30620-d23692322-Reviews-Hampton_Inn_Suites_Huntsville_Downtown-Huntsville_Alabama.html,Hampton Inn & Suites Huntsville Downtown,"313 Clinton Avenue W, Huntsville, AL 35801",112.0,5.0
https://www.tripadvisor.com/Hotel_Review-g28970-d11434832-Reviews-Hotel_Hive-Washington_DC_District_of_Columbia.html,Hotel Hive,"2224 F St NW, Washington DC, DC 20037",2.0,5.0
https://www.tripadvisor.com/Hotel_Review-g147271-d21513976-Reviews-Hotel_Grand_Aston_la_Habana-Havana_Ciudad_de_la_Habana_Province_Cuba.html,Hotel Grand Aston la Habana,"Avenida Malecon Entre 1era Calle D Vedado, Municipio Plaza de la Revolucion, Havana 10400 Cuba",931.0,5.0
https://www.tripadvisor.com/Hotel_Review-g2698766-d6483216-Reviews-Villa_Allamanda_Eleuthera-Governor_s_Harbour_Eleuthera_Out_Islands_Bahamas.html,"Villa Allamanda, Eleuthera","Jacaranda Drive, Cigatoo Estates Cigatoo Estates, Governor's Harbour 00000 Eleuthera",207.0,5.0
https://www.tripadvisor.com/Hotel_Review-g56701-d8553829-Reviews-Hampton_Inn_Suites_North_Houston_Spring-Spring_Texas.html,Hampton Inn & Suites North Houston Spring,"23523 Northgate Crossing Blvd, Spring, TX 77373",547.0,5.0
https://www.tripadvisor.com/Hotel_Review-g60745-d17581985-Reviews-The_Whitney_Hotel_Boston-Boston_Massachusetts.html,The Whitney Hotel Boston,"170 Charles Street,, Boston, MA 02114",456.0,5.0
https://www.tripadvisor.com/Hotel_Review-g150787-d1682107-Reviews-Banyan_Tree_Cabo_Marques-Acapulco_Pacific_Coast.html,Banyan Tree Cabo Marques,"Boulevard Cabo Marques Lote 1 Colonia Punta Diamante, Acapulco 39907 Mexico",1.0,5.0
https://www.tripadvisor.com/Hotel_Review-g35500-d87429-Reviews-Knob_Hill_Inn-Ketchum_Idaho.html,Knob Hill Inn,"960 North Main Street PO Box 1327, Ketchum, ID 83340",516.0,5.0
https://www.tripadvisor.com/Hotel_Review-g34218-d15235130-Reviews-Amelia_Schoolhouse_Inn-Fernandina_Beach_Amelia_Island_Florida.html,Amelia Schoolhouse Inn,"914 Atlantic Ave, Fernandina Beach, Amelia Island, FL 32034-3626",464.0,5.0
https://www.tripadvisor.com/Hotel_Review-g36942-d5279738-Reviews-SpringHill_Suites_by_Marriott_Bloomington-Bloomington_Indiana.html,SpringHill Suites by Marriott Bloomington,"501 N College Ave, Bloomington, IN 47404-3830",846.0,5.0
https://www.tripadvisor.com/Hotel_Review-g54358-d1961972-Reviews-The_Inlet_Sports_Lodge-Murrells_Inlet_South_Carolina.html,The Inlet Sports Lodge,"4600 Highway 17, Murrells Inlet, SC 29576-5016",377.0,4.5
https://www.tripadvisor.com/Hotel_Review-g499420-d495786-Reviews-Hotel_Casa_Encantada-Patzcuaro_Central_Mexico_and_Gulf_Coast.html,Hotel Casa Encantada,"Calle Doctor Coss 15 Historic Center, Patzcuaro 61600 Mexico",606.0,5.0
https://www.tripadvisor.com/Hotel_Review-g60763-d93335-Reviews-The_Kimberly_Hotel-New_York_City_New_York.html,The Kimberly Hotel,"145 East 50th Street, New York City, NY 10022-9502",3.0,4.5
https://www.tripadvisor.com/Hotel_Review-g147326-d1569786-Reviews-Malecon_House-Isla_de_Vieques_Puerto_Rico.html,Malecon House,"105 Calle Flamboyan, 00765-4003 Puerto Rico",649.0,5.0
https://www.tripadvisor.com/Hotel_Review-g32250-d112284-Reviews-Hotel_Marisol_Coronado-Coronado_California.html,Hotel Marisol Coronado,"1017 Park Pl At Orange Ave., Coronado, CA 92118-2821",717.0,5.0
https://www.tripadvisor.com/Hotel_Review-g49022-d10542174-Reviews-Embassy_Suites_by_Hilton_Charlotte_Uptown-Charlotte_North_Carolina.html,Embassy Suites by Hilton Charlotte Uptown,"401 East Martin Luther King Jr. Blvd., Charlotte, NC 28202",2.0,4.5
https://www.tripadvisor.com/Hotel_Review-g150813-d19369566-Reviews-Copal_Tulum_Hotel-Tulum_Yucatan_Peninsula.html,Copal Tulum Hotel,"Aldea Zama Ixchel, Tulum 77760 Mexico",1.0,4.5
https://www.tripadvisor.com/Hotel_Review-g147378-d148261-Reviews-Golden_Rock_Inn-Charlestown_Nevis_St_Kitts_and_Nevis.html,Golden Rock Inn,Charlestown Nevis,249.0,5.0
https://www.tripadvisor.com/Hotel_Review-g34439-d15307694-Reviews-Hampton_Inn_Miami_Beach_Mid_Beach-Miami_Beach_Florida.html,Hampton Inn Miami Beach - Mid Beach,"4000 Collins Ave, Miami Beach, FL 33140-3701",904.0,5.0
https://www.tripadvisor.com/Hotel_Review-g28970-d23149085-Reviews-Lyle_Washington_DC-Washington_DC_District_of_Columbia.html,Lyle Washington DC,"1731 New Hampshire Ave NW, Washington DC, DC 20009-2501",813.0,5.0
https://www.tripadvisor.com/Hotel_Review-g60795-d7066778-Reviews-The_Dwight_D_Hotel-Philadelphia_Pennsylvania.html,The Dwight D Hotel,"256 S 16th St, Philadelphia, PA 19102-3334",174.0,5.0
https://www.tripadvisor.com/Hotel_Review-g60763-d12675805-Reviews-MADE_Hotel-New_York_City_New_York.html,MADE Hotel,"44 West 29 Street, New York City, NY 10001",765.0,4.5
https://www.tripadvisor.com/Hotel_Review-g32655-d19906810-Reviews-The_Prospect_Hollywood-Los_Angeles_California.html,The Prospect Hollywood,"1850 N Cherokee Ave, Los Angeles, CA 90028-4764",273.0,5.0
https://www.tripadvisor.com/Hotel_Review-g29121-d501804-Reviews-The_Avalon_Hotel-Avalon_Catalina_Island_California.html,The Avalon Hotel,"124 Whittley Ave # 706 Catalina Island, Avalon, Catalina Island, CA 90704-0706",811.0,5.0
https://www.tripadvisor.com/Hotel_Review-g182178-d2203909-Reviews-Auberge_aux_Nuits_de_Reve-Sainte_Agathe_des_Monts_Quebec.html,Auberge aux Nuits de Reve,"14 rue Larocque ouest, Sainte Agathe des Monts, Quebec J8C 1A2 Canada",615.0,5.0
https://www.tripadvisor.com/Hotel_Review-g147289-d1457594-Reviews-Hotel_Villa_Colonial-Santo_Domingo_Santo_Domingo_Province_Dominican_Republic.html,Hotel Villa Colonial,"Calle Sanchez No.157 Zona Colonial, Santo Domingo 0432 Dominican Republic",351.0,4.5
https://www.tripadvisor.com/Hotel_Review-g60763-d1448670-Reviews-Hotel_Mimosa_New_York-New_York_City_New_York.html,Hotel Mimosa New York,"79 Division St Lobby entrance is on Eldridge St., between Division St. and East Broadway, New York City, NY 10002-6201",645.0,5.0
https://www.tripadvisor.com/Hotel_Review-g49513-d10295640-Reviews-Brook_Trout_Inn-Sapphire_Jackson_County_North_Carolina.html,Brook Trout Inn,"19259 Rosman Hwy, Sapphire, NC 28774-7000",158.0,5.0
https://www.tripadvisor.com/Hotel_Review-g499270-d3198051-Reviews-The_Grove_Hotel-Kingsville_Ontario.html,The Grove Hotel,"12 Main St E, Kingsville, Ontario N9Y 1A2 Canada",426.0,5.0
